Country,Province,City,Pop.,ABBR,Rent,Total COL,Sal,QOL,Prov. ABBR,Lat,Long,Snow Days/Y,Snow Fall/Y,Total Temps Ave,Summer Temps Ave,Spring Temps Ave,Winter Temps Ave,Fall Temps Ave,Highest 3 Year,Lowest 3 Year,Most Days,Sunny Days/Y,Hours Rained/Y,Winter Daylight
Portugal,North,Vila Nova de Gaia,"307,563",PT,847,1457,1676,84,,41.1292264,-8.6057396,1.6666666666666667,0.28,15.581660583941606,19.966666666666665,14.313043478260868,11.158671586715869,16.821611721611724,22.6,6.3,Overcast,30.333333333333332,1866.0,9.811458558835591
Switzerland,Basel-Stadt,Basel,"169,900",CH,1567,2964,8160,98,,47.5581077,7.5878261,21.333333333333332,30.613333333333333,12.088686131386861,20.727173913043476,11.045652173913043,4.2073800738007385,12.233333333333333,17.5,-5.4,Overcast,10.333333333333334,1897.0,9.210503833538334
Switzerland,Bern,Bern,"131,600",CH,1636,2945,7481,96,,46.9484742,7.4521749,36.333333333333336,64.86666666666667,10.661861313868613,19.62065217391304,9.594202898550725,2.557564575645756,10.728937728937728,14.8,-11.6,Overcast,9.333333333333334,1993.3333333333333,9.276977849528494
Switzerland,Geneva,Geneva,"198,100",CH,2137,3577,7638,97,,46.2017559,6.1466014,16.333333333333332,24.313333333333333,12.199726277372262,21.463405797101448,10.77427536231884,3.9191881918819185,12.495238095238095,15.0,-2.9,Overcast,7.333333333333333,1648.0,9.348741738417385
Switzerland,Vaud,Lausanne,"135,600",CH,1703,3069,7412,96,,46.5218269,6.6327025,36.0,72.98666666666666,11.840784671532846,20.31376811594203,10.081521739130435,4.261623616236162,12.576923076923077,13.6,-1.3,Overcast,5.666666666666667,2184.3333333333335,9.320292927429273
Switzerland,Zürich,Winterthur,"108,300",CH,1820,3207,7786,98,,47.4991723,8.7291498,38.333333333333336,53.526666666666664,11.149087591240876,20.003623188405797,10.14094202898551,3.025461254612546,11.28058608058608,15.0,-3.9,Overcast,10.0,2031.6666666666667,9.217982144321441
Switzerland,Zürich,Zürich,"397,000",CH,2299,3691,8151,100,,47.3744489,8.5410422,36.666666666666664,52.826666666666675,11.237226277372264,20.19492753623188,10.137681159420287,2.9715867158671587,11.4978021978022,15.5,-4.7,Overcast,5.666666666666667,2078.3333333333335,9.232867435424355
Serbia,Šumadija and Western Serbia,Kragujevac,"150,800",RS,447,918,833,64,,44.0131786,20.9196353,21.0,34.20666666666666,14.042974452554745,24.069565217391307,13.066666666666666,4.817343173431734,14.051282051282051,21.0,-2.4,Overcast,25.666666666666668,1111.6666666666667,9.558502152521525
Serbia,Southern and Eastern Serbia,Niš,"186,200",RS,400,819,826,62,,43.3211301,21.8959232,20.0,37.87,13.343339416058393,24.12536231884058,12.336594202898553,3.384132841328413,13.346886446886446,19.5,-5.2,Overcast,25.0,968.0,9.622451957769577
Serbia,Vojvodina,Novi Sad,"285,500",RS,603,1141,971,68,,45.2551338,19.8451756,16.0,34.74333333333334,14.2521897810219,24.156159420289853,13.495289855072464,4.891143911439114,14.297069597069594,21.1,-2.0,Overcast,20.666666666666668,1044.3333333333333,9.44574164616646
Serbia,Vojvodina,Subotica,"104,400",RS,419,832,722,47,,46.1002058,19.6653273,15.666666666666666,16.053333333333335,13.512864963503649,24.19927536231884,12.813768115942029,3.6405904059040592,13.215750915750917,18.3,-3.7,Overcast,16.333333333333332,969.6666666666666,9.362840590405904
Slovakia,Bratislava,Bratislava,"478,040",SK,854,1497,1662,82,,48.1516988,17.1093063,18.333333333333332,17.803333333333335,12.223996350364963,22.114855072463772,11.690942028985507,2.859778597785978,12.05897435897436,16.4,-3.9,Overcast,16.0,1136.3333333333333,9.149831139811397
Slovakia,Košice,Kosice,"225,044",SK,850,1436,1454,73,,48.7172272,21.2496774,35.333333333333336,46.45666666666667,10.89662408759124,20.96594202898551,10.394565217391305,1.4457564575645758,10.605860805860804,17.0,-5.6,Overcast,10.0,1317.3333333333333,9.079690170151702
Slovenia,Ljubljana,Ljubljana,"288,382",SI,962,1640,1837,82,,46.0500268,14.5069289,16.666666666666668,48.71999999999999,11.62536496350365,21.41956521739131,10.766666666666667,2.3520295202952024,11.797069597069598,14.9,-5.7,Overcast,12.333333333333334,1606.6666666666667,9.362840590405904
Ukraine,Kyiv Oblast,Bila Tserkva,"208,737",UA,196,497,476,45,,49.7969703,30.1158069,47.0,60.99333333333334,10.646989051094891,21.3768115942029,10.18442028985507,0.14280442804428037,10.694139194139195,14.2,-7.9,Overcast,13.333333333333334,1250.6666666666667,8.95688488109881
Ukraine,Cherkasy Oblast,Cherkasy,"272,651",UA,213,498,458,42,,49.1460165,31.2271744,44.0,71.05,10.649543795620438,21.58478260869565,10.180797101449276,-0.13837638376383765,10.776923076923076,12.6,-7.1,Overcast,13.0,1169.3333333333333,9.030637054120543
Ukraine,Chernihiv Oblast,Chernihiv,"285,234",UA,212,516,474,56,,51.272593,31.7417235,53.333333333333336,78.4,9.771076642335768,20.496739130434783,9.718840579710143,-1.1952029520295202,9.866300366300367,11.4,-9.8,Overcast,13.333333333333334,1353.3333333333333,8.775484573595737
Ukraine,Chernivtsi Oblast,Chernivtsi,"265,471",UA,257,545,422,55,,48.3810791,26.1081673,39.666666666666664,51.68333333333334,10.668339416058394,21.210507246376814,9.897101449275363,0.9199261992619926,10.467032967032967,15.2,-7.3,Overcast,15.0,1305.0,9.11781418614186
Ukraine,Dnipropetrovsk Oblast,Dnipro,"980,948",UA,381,790,428,60,,49.6243131,31.6666824,41.666666666666664,54.389999999999986,11.103558394160585,21.98949275362319,10.646739130434783,0.26309963099631,11.32087912087912,13.4,-7.1,Overcast,14.0,1180.0,8.981721012710125
Ukraine,Donetsk Oblast,Donetsk,"905,364",UA,260,516,433,42,,48.0158753,37.8013407,40.666666666666664,50.656666666666666,10.86897810218978,22.717753623188408,10.703985507246378,-1.1940959409594096,11.031501831501833,14.9,-7.8,Overcast,19.666666666666668,1108.0,9.156419239442394
Ukraine,Donetsk Oblast,Horlivka,"241,106",UA,309,650,424,41,,48.3058686,38.0027664,40.666666666666664,58.73,10.72682481751825,22.549637681159425,10.635144927536233,-1.3391143911439114,10.844322344322345,14.5,-8.9,Overcast,20.333333333333332,1125.0,9.125585270602707
Ukraine,Ivano-Frankivsk Oblast,Ivano-Frankivsk,"237,855",UA,234,482,383,43,,48.7481718,24.5207477,50.0,76.76666666666667,9.67308394160584,19.39782608695652,8.690217391304348,0.9018450184501844,9.542124542124542,15.3,-7.1,Overcast,8.333333333333334,1541.6666666666667,9.078579786797867
Ukraine,Dnipropetrovsk Oblast,Kamianske,"229,794",UA,316,656,471,45,,48.5167748,34.6068797,33.666666666666664,47.69333333333333,11.821715328467155,23.282971014492755,11.403985507246377,0.4383763837638377,11.956776556776557,12.4,-5.4,Overcast,19.333333333333332,1058.3333333333333,9.102197365723658
Ukraine,Kharkiv Oblast,Kharkiv,"1,433,886",UA,203,510,434,63,,49.9923181,36.2310146,53.0,65.59,10.411040145985401,21.903623188405795,10.446376811594202,-1.4874538745387456,10.567765567765568,10.6,-12.7,Overcast,18.0,1198.6666666666667,8.931789606396064
Ukraine,Kherson Oblast,Kherson,"283,649",UA,144,420,371,43,,46.5421715,33.4079326,18.0,11.923333333333334,13.020164233576642,24.259782608695655,11.798188405797102,2.592250922509225,13.243956043956045,15.3,-4.6,Overcast,22.333333333333332,824.0,9.312106980319804
Ukraine,Khmelnytskyi Oblast,Khmelnytskyi,"274,582",UA,231,535,423,54,,49.268624,27.0635998,52.333333333333336,66.5,9.682755474452556,20.041666666666668,9.06557971014493,-0.2535055350553505,9.697435897435897,13.7,-9.1,Overcast,14.0,1383.3333333333333,9.022553731037313
Ukraine,Donetsk Oblast,Kramatorsk,"164,700",UA,306,639,474,41,,48.7389415,37.5843812,44.666666666666664,57.93666666666667,11.188503649635036,22.845652173913045,11.134782608695653,-0.7564575645756455,11.315018315018316,13.2,-13.6,Overcast,17.0,1138.3333333333333,9.078579786797867
Ukraine,Poltava Oblast,Kremenchuk,"217,710",UA,182,440,433,40,,49.0928529,33.4308188,37.333333333333336,51.75333333333334,11.389507299270074,22.7213768115942,10.873188405797102,0.10738007380073795,11.654578754578754,12.5,-7.6,Overcast,15.333333333333334,1151.0,9.03869495694957
Ukraine,Kirovohrad Oblast,Kropyvnytskyi,"222,695",UA,239,616,417,40,,48.5105805,32.2656283,34.0,48.76666666666667,11.568704379562043,22.81304347826087,10.894202898550725,0.5896678966789667,11.781318681318682,13.3,-8.7,Overcast,14.666666666666666,1060.0,9.102197365723658
Ukraine,Dnipropetrovsk Oblast,Kryvyi Rih,"646,748",UA,220,503,337,41,,47.9102734,33.3917703,29.0,29.86666666666667,12.216058394160584,23.847101449275367,11.441304347826087,1.0723247232472326,12.302564102564101,13.9,-7.0,Overcast,19.333333333333332,989.6666666666666,9.171688294382944
Ukraine,Luhansk Oblast,Luhansk,"399,559",UA,423,732,418,40,,49.2724587,38.9150477,48.0,65.28666666666668,11.065784671532846,23.005797101449275,11.23623188405797,-1.4586715867158673,11.254945054945054,12.8,-10.6,Overcast,17.333333333333332,1087.6666666666667,9.022553731037313
Ukraine,Volyn Oblast,Lutsk,"217,197",UA,284,546,401,56,,50.7450733,25.320078,54.0,66.10333333333334,10.261770072992702,20.080072463768115,9.669927536231885,0.8062730627306273,10.32014652014652,14.8,-8.4,Overcast,10.0,1419.0,8.84620405904059
Ukraine,Lviv Oblast,Lviv,"717,486",UA,399,762,441,65,,49.841952,24.0315921,50.333333333333336,74.10666666666667,10.149908759124086,19.843840579710147,9.46413043478261,1.0416974169741695,10.084249084249084,16.0,-11.7,Overcast,9.333333333333334,1541.0,8.948548862238622
Ukraine,Donetsk Oblast,Makiivka,"340,337",UA,266,534,421,40,,48.0448144,37.9635093,39.0,50.353333333333346,10.761313868613138,22.674637681159425,10.631159420289856,-1.4014760147601475,10.922344322344323,14.3,-7.7,Overcast,20.0,1041.0,9.156419239442394
Ukraine,Donetsk Oblast,Mariupol,"431,859",UA,229,539,418,41,,47.0957648,37.5499621,24.333333333333332,21.956666666666663,12.029835766423359,23.741666666666667,11.143478260869564,0.43394833948339484,12.596336996336998,12.5,-3.8,Overcast,30.666666666666668,912.6666666666666,9.261323575235751
Ukraine,Zaporizhzhia Oblast,Melitopol,"150,768",UA,265,545,428,39,,46.8467267,35.3827281,18.333333333333332,11.316666666666668,12.997171532846716,24.69891304347826,12.08768115942029,1.8645756457564577,13.137362637362637,15.4,-2.9,Overcast,25.0,886.0,9.283219321443214
Ukraine,Mykolaiv Oblast,Mykolaiv,"476,101",UA,197,516,463,59,,47.3886032,31.9442334,22.666666666666668,25.293333333333337,12.528193430656936,24.214492753623187,11.439855072463768,1.6424354243542434,12.619780219780221,13.6,-5.2,Overcast,19.666666666666668,909.6666666666666,9.22438127306273
Ukraine,Poltava Oblast,Poltava,"283,402",UA,227,479,460,42,,49.8607809,33.7498787,46.666666666666664,54.01666666666666,10.75228102189781,21.955797101449274,10.523550724637682,-0.6494464944649444,10.975091575091575,11.2,-7.5,Overcast,14.0,1183.6666666666667,8.948548862238622
Ukraine,Rivne Oblast,Rivne,"245,289",UA,253,439,414,56,,51.2074112,26.5208033,55.333333333333336,64.26,10.096989051094889,20.06159420289855,9.616304347826087,0.3774907749077491,10.157142857142858,14.2,-7.9,Overcast,10.0,1498.3333333333333,8.78443860188602
Ukraine,Luhansk Oblast,Sievierodonetsk,"101,135",UA,331,633,425,39,,48.9478698,38.4936475,43.666666666666664,60.31666666666666,11.201186131386862,23.07572463768116,11.322101449275364,-1.0767527675276753,11.261904761904763,13.3,-11.6,Overcast,18.666666666666668,1069.0,9.054728064780647
Ukraine,Sumy Oblast,Sumy,"259,660",UA,216,496,431,41,,50.9119775,34.8027723,54.666666666666664,76.41666666666667,9.656934306569344,20.635144927536235,9.878623188405797,-1.914760147601476,9.82087912087912,10.2,-7.8,Overcast,12.333333333333334,1333.0,8.81992561500615
Ukraine,Ternopil Oblast,Ternopil,"225,238",UA,191,465,426,43,,49.6630002,25.6167516,59.0,80.10333333333332,9.668065693430657,19.792391304347827,9.021376811594202,0.04981549815498168,9.634065934065935,13.9,-8.8,Overcast,10.0,1528.3333333333333,8.973470489954899
Ukraine,Zakarpattia Oblast,Uzhhorod,"115,442",UA,249,494,471,41,,48.6223731,22.3022572,31.333333333333332,39.690000000000005,11.586861313868614,21.359420289855073,11.228260869565217,2.2416974169741697,11.346153846153847,17.6,-7.7,Overcast,12.666666666666666,1486.3333333333333,9.094350358753589
Ukraine,Vinnytsia Oblast,Vinnytsia,"370,601",UA,275,603,423,43,,48.8990315,28.516068,45.333333333333336,54.74,10.536496350364963,21.129347826086956,9.920289855072463,0.2952029520295203,10.616483516483518,14.0,-8.1,Overcast,14.333333333333334,1184.6666666666667,9.062705135301352
Ukraine,Zhytomyr Oblast,Zhytomyr,"263,507",UA,257,586,396,54,,50.9080532,28.3867504,56.333333333333336,75.01666666666667,9.729744525547444,20.07536231884058,9.232246376811593,-0.42324723247232476,9.852014652014653,13.4,-9.0,Overcast,10.666666666666666,1446.3333333333333,8.81992561500615
